character_1,character_2,scene_duration,season_num,episode_num,episode_title,location,count_words_of_char_1,count_words_of_char_2
Daenerys Targaryen,Viserys Targaryen,186,1,2,The Kingsroad,The Dothraki Sea,11818,1177
Daenerys Targaryen,Doreah,402,1,2,The Kingsroad,The Dothraki Sea,11818,529
Daenerys Targaryen,Irri,299,1,2,The Kingsroad,The Dothraki Sea,11818,228
Daenerys Targaryen,Jhiqui,299,1,2,The Kingsroad,The Dothraki Sea,11818,6
Khal Drogo,Viserys Targaryen,186,1,2,The Kingsroad,The Dothraki Sea,421,1177
Khal Drogo,Doreah,186,1,2,The Kingsroad,The Dothraki Sea,421,529
Khal Drogo,Irri,186,1,2,The Kingsroad,The Dothraki Sea,421,228
Khal Drogo,Jhiqui,186,1,2,The Kingsroad,The Dothraki Sea,421,6
Viserys Targaryen,Doreah,186,1,2,The Kingsroad,The Dothraki Sea,1177,529
Viserys Targaryen,Irri,186,1,2,The Kingsroad,The Dothraki Sea,1177,228
Viserys Targaryen,Jhiqui,186,1,2,The Kingsroad,The Dothraki Sea,1177,6
Doreah,Irri,299,1,2,The Kingsroad,The Dothraki Sea,529,228
Doreah,Jhiqui,299,1,2,The Kingsroad,The Dothraki Sea,529,6
Irri,Jhiqui,299,1,2,The Kingsroad,The Dothraki Sea,228,6
Tyrion Lannister,Joffrey Baratheon,97,1,2,The Kingsroad,The North,25790,3303
Tyrion Lannister,Sandor Clegane,97,1,2,The Kingsroad,The North,25790,3829
Joffrey Baratheon,Sandor Clegane,208,1,2,The Kingsroad,The North,3303,3829
Tyrion Lannister,Jaime Lannister,133,1,2,The Kingsroad,The North,25790,11515
Tyrion Lannister,Cersei Lannister,133,1,2,The Kingsroad,The North,25790,15111
Tyrion Lannister,Tommen Baratheon,133,1,2,The Kingsroad,The North,25790,1400
Tyrion Lannister,Myrcella Baratheon,133,1,2,The Kingsroad,The North,25790,277
Jaime Lannister,Cersei Lannister,133,1,2,The Kingsroad,The North,11515,15111
Jaime Lannister,Tommen Baratheon,133,1,2,The Kingsroad,The North,11515,1400
Jaime Lannister,Myrcella Baratheon,133,1,2,The Kingsroad,The North,11515,277
Cersei Lannister,Tommen Baratheon,133,1,2,The Kingsroad,The North,15111,1400
Cersei Lannister,Myrcella Baratheon,133,1,2,The Kingsroad,The North,15111,277
Tommen Baratheon,Myrcella Baratheon,133,1,2,The Kingsroad,The North,1400,277
Catelyn Stark,Bran Stark,610,1,2,The Kingsroad,The North,3486,3162
Catelyn Stark,Cersei Lannister,146,1,2,The Kingsroad,The North,3486,15111
Bran Stark,Cersei Lannister,146,1,2,The Kingsroad,The North,3162,15111
Jon Snow,Jaime Lannister,102,1,2,The Kingsroad,The North,12104,11515
Arya Stark,Nymeria,351,1,2,The Kingsroad,The North,6329,0
Arya Stark,Jon Snow,137,1,2,The Kingsroad,The North,6329,12104
Nymeria,Jon Snow,137,1,2,The Kingsroad,The North,0,12104
Catelyn Stark,Jon Snow,219,1,2,The Kingsroad,The North,3486,12104
Catelyn Stark,Eddard Stark,219,1,2,The Kingsroad,The North,3486,3511
Jon Snow,Bran Stark,219,1,2,The Kingsroad,The North,12104,3162
Jon Snow,Eddard Stark,323,1,2,The Kingsroad,The North,12104,3511
Bran Stark,Eddard Stark,219,1,2,The Kingsroad,The North,3162,3511
Jon Snow,Robb Stark,45,1,2,The Kingsroad,The North,12104,3920
Tyrion Lannister,Benjen Stark,336,1,2,The Kingsroad,The North,25790,633
Tyrion Lannister,Eddard Stark,104,1,2,The Kingsroad,The North,25790,3511
Tyrion Lannister,Jon Snow,336,1,2,The Kingsroad,The North,25790,12104
Benjen Stark,Eddard Stark,104,1,2,The Kingsroad,The North,633,3511
Benjen Stark,Jon Snow,336,1,2,The Kingsroad,The North,633,12104
Robert Baratheon,Eddard Stark,448,1,2,The Kingsroad,The North,2608,3511
Khal Drogo,Drogon,176,1,2,The Kingsroad,The Dothraki Sea,421,0
Khal Drogo,Rhaegal,176,1,2,The Kingsroad,The Dothraki Sea,421,0
Khal Drogo,Viserion,176,1,2,The Kingsroad,The Dothraki Sea,421,0
Daenerys Targaryen,Drogon,289,1,2,The Kingsroad,The Dothraki Sea,11818,0
Daenerys Targaryen,Rhaegal,289,1,2,The Kingsroad,The Dothraki Sea,11818,0
Daenerys Targaryen,Viserion,289,1,2,The Kingsroad,The Dothraki Sea,11818,0
Drogon,Rhaegal,289,1,2,The Kingsroad,The Dothraki Sea,0,0
Drogon,Viserion,289,1,2,The Kingsroad,The Dothraki Sea,0,0
Rhaegal,Viserion,289,1,2,The Kingsroad,The Dothraki Sea,0,0
Jon Snow,Ghost,200,1,2,The Kingsroad,The North,12104,0
Jon Snow,Rast,200,1,2,The Kingsroad,The North,12104,396
Ghost,Benjen Stark,200,1,2,The Kingsroad,The North,0,633
Ghost,Tyrion Lannister,200,1,2,The Kingsroad,The North,0,25790
Ghost,Rast,200,1,2,The Kingsroad,The North,0,396
Benjen Stark,Rast,200,1,2,The Kingsroad,The North,633,396
Tyrion Lannister,Rast,200,1,2,The Kingsroad,The North,25790,396
Catelyn Stark,Maester Luwin,301,1,2,The Kingsroad,The North,3486,1120
Catelyn Stark,Robb Stark,301,1,2,The Kingsroad,The North,3486,3920
Catelyn Stark,Catspaw Assassin,192,1,2,The Kingsroad,The North,3486,19
Catelyn Stark,Summer,192,1,2,The Kingsroad,The North,3486,0
Bran Stark,Maester Luwin,192,1,2,The Kingsroad,The North,3162,1120
Bran Stark,Robb Stark,192,1,2,The Kingsroad,The North,3162,3920
Bran Stark,Catspaw Assassin,192,1,2,The Kingsroad,The North,3162,19
Bran Stark,Summer,228,1,2,The Kingsroad,The North,3162,0
Maester Luwin,Robb Stark,301,1,2,The Kingsroad,The North,1120,3920
Maester Luwin,Catspaw Assassin,192,1,2,The Kingsroad,The North,1120,19
Maester Luwin,Summer,192,1,2,The Kingsroad,The North,1120,0
Robb Stark,Catspaw Assassin,192,1,2,The Kingsroad,The North,3920,19
Robb Stark,Summer,192,1,2,The Kingsroad,The North,3920,0
Catspaw Assassin,Summer,192,1,2,The Kingsroad,The North,19,0
Doreah,Drogon,113,1,2,The Kingsroad,The Dothraki Sea,529,0
Doreah,Rhaegal,113,1,2,The Kingsroad,The Dothraki Sea,529,0
Doreah,Viserion,113,1,2,The Kingsroad,The Dothraki Sea,529,0
Irri,Drogon,113,1,2,The Kingsroad,The Dothraki Sea,228,0
Irri,Rhaegal,113,1,2,The Kingsroad,The Dothraki Sea,228,0
Irri,Viserion,113,1,2,The Kingsroad,The Dothraki Sea,228,0
Jhiqui,Drogon,113,1,2,The Kingsroad,The Dothraki Sea,6,0
Jhiqui,Rhaegal,113,1,2,The Kingsroad,The Dothraki Sea,6,0
Jhiqui,Viserion,113,1,2,The Kingsroad,The Dothraki Sea,6,0
Catelyn Stark,Rodrik Cassel,109,1,2,The Kingsroad,The North,3486,372
Catelyn Stark,Theon Greyjoy,109,1,2,The Kingsroad,The North,3486,5363
Robb Stark,Rodrik Cassel,109,1,2,The Kingsroad,The North,3920,372
Robb Stark,Theon Greyjoy,109,1,2,The Kingsroad,The North,3920,5363
Maester Luwin,Rodrik Cassel,109,1,2,The Kingsroad,The North,1120,372
Maester Luwin,Theon Greyjoy,109,1,2,The Kingsroad,The North,1120,5363
Rodrik Cassel,Theon Greyjoy,109,1,2,The Kingsroad,The North,372,5363
Sansa Stark,Lady,111,1,2,The Kingsroad,The Riverlands,8796,0
Sansa Stark,Joffrey Baratheon,523,1,2,The Kingsroad,The Riverlands,8796,3303
Sansa Stark,Sandor Clegane,111,1,2,The Kingsroad,The Riverlands,8796,3829
Sansa Stark,Ilyn Payne,360,1,2,The Kingsroad,The Riverlands,8796,0
Lady,Joffrey Baratheon,111,1,2,The Kingsroad,The Riverlands,0,3303
Lady,Sandor Clegane,111,1,2,The Kingsroad,The Riverlands,0,3829
Lady,Ilyn Payne,111,1,2,The Kingsroad,The Riverlands,0,0
Joffrey Baratheon,Ilyn Payne,360,1,2,The Kingsroad,The Riverlands,3303,0
Sandor Clegane,Ilyn Payne,111,1,2,The Kingsroad,The Riverlands,3829,0
Arya Stark,Mycah,163,1,2,The Kingsroad,The Riverlands,6329,26
Arya Stark,Joffrey Baratheon,412,1,2,The Kingsroad,The Riverlands,6329,3303
Arya Stark,Sansa Stark,412,1,2,The Kingsroad,The Riverlands,6329,8796
Mycah,Joffrey Baratheon,163,1,2,The Kingsroad,The Riverlands,26,3303
Mycah,Sansa Stark,163,1,2,The Kingsroad,The Riverlands,26,8796
Mycah,Nymeria,163,1,2,The Kingsroad,The Riverlands,26,0
Joffrey Baratheon,Nymeria,163,1,2,The Kingsroad,The Riverlands,3303,0
Sansa Stark,Nymeria,163,1,2,The Kingsroad,The Riverlands,8796,0
Eddard Stark,Jory Cassel,287,1,2,The Kingsroad,The Riverlands,3511,241
Eddard Stark,Arya Stark,249,1,2,The Kingsroad,The Riverlands,3511,6329
Eddard Stark,Joffrey Baratheon,249,1,2,The Kingsroad,The Riverlands,3511,3303
Eddard Stark,Cersei Lannister,249,1,2,The Kingsroad,The Riverlands,3511,15111
Eddard Stark,Ilyn Payne,249,1,2,The Kingsroad,The Riverlands,3511,0
Eddard Stark,Sansa Stark,249,1,2,The Kingsroad,The Riverlands,3511,8796
Arya Stark,Cersei Lannister,249,1,2,The Kingsroad,The Riverlands,6329,15111
Arya Stark,Robert Baratheon,249,1,2,The Kingsroad,The Riverlands,6329,2608
Arya Stark,Ilyn Payne,249,1,2,The Kingsroad,The Riverlands,6329,0
Arya Stark,Jory Cassel,249,1,2,The Kingsroad,The Riverlands,6329,241
Joffrey Baratheon,Cersei Lannister,249,1,2,The Kingsroad,The Riverlands,3303,15111
Joffrey Baratheon,Robert Baratheon,249,1,2,The Kingsroad,The Riverlands,3303,2608
Joffrey Baratheon,Jory Cassel,249,1,2,The Kingsroad,The Riverlands,3303,241
Cersei Lannister,Robert Baratheon,249,1,2,The Kingsroad,The Riverlands,15111,2608
Cersei Lannister,Ilyn Payne,249,1,2,The Kingsroad,The Riverlands,15111,0
Cersei Lannister,Sansa Stark,249,1,2,The Kingsroad,The Riverlands,15111,8796
Cersei Lannister,Jory Cassel,249,1,2,The Kingsroad,The Riverlands,15111,241
Robert Baratheon,Ilyn Payne,249,1,2,The Kingsroad,The Riverlands,2608,0
Robert Baratheon,Sansa Stark,249,1,2,The Kingsroad,The Riverlands,2608,8796
Robert Baratheon,Jory Cassel,249,1,2,The Kingsroad,The Riverlands,2608,241
Ilyn Payne,Jory Cassel,249,1,2,The Kingsroad,The Riverlands,0,241
Sansa Stark,Jory Cassel,249,1,2,The Kingsroad,The Riverlands,8796,241
Sandor Clegane,Mycah,31,1,2,The Kingsroad,The Riverlands,3829,26
Sandor Clegane,Eddard Stark,31,1,2,The Kingsroad,The Riverlands,3829,3511
Mycah,Eddard Stark,31,1,2,The Kingsroad,The Riverlands,26,3511
Lady,Eddard Stark,38,1,2,The Kingsroad,The Riverlands,0,3511
Eddard Stark,Sansa Stark,136,1,3,Lord Snow,The Crownlands,3511,8796
Eddard Stark,Arya Stark,565,1,3,Lord Snow,The Crownlands,3511,6329
Eddard Stark,Jory Cassel,154,1,3,Lord Snow,The Crownlands,3511,241
Eddard Stark,Septa Mordane,136,1,3,Lord Snow,The Crownlands,3511,323
Eddard Stark,Royal Steward,55,1,3,Lord Snow,The Crownlands,3511,160
Sansa Stark,Arya Stark,136,1,3,Lord Snow,The Crownlands,8796,6329
Sansa Stark,Jory Cassel,55,1,3,Lord Snow,The Crownlands,8796,241
Sansa Stark,Septa Mordane,136,1,3,Lord Snow,The Crownlands,8796,323
Sansa Stark,Royal Steward,55,1,3,Lord Snow,The Crownlands,8796,160
Arya Stark,Jory Cassel,55,1,3,Lord Snow,The Crownlands,6329,241
Arya Stark,Septa Mordane,136,1,3,Lord Snow,The Crownlands,6329,323
Arya Stark,Royal Steward,55,1,3,Lord Snow,The Crownlands,6329,160
Jory Cassel,Septa Mordane,55,1,3,Lord Snow,The Crownlands,241,323
Jory Cassel,Royal Steward,55,1,3,Lord Snow,The Crownlands,241,160
Septa Mordane,Royal Steward,55,1,3,Lord Snow,The Crownlands,323,160
Eddard Stark,Jaime Lannister,155,1,3,Lord Snow,The Crownlands,3511,11515
Eddard Stark,Lord Varys,174,1,3,Lord Snow,The Crownlands,3511,7229
Eddard Stark,Grand Maester Pycelle,223,1,3,Lord Snow,The Crownlands,3511,1995
Eddard Stark,Renly Baratheon,174,1,3,Lord Snow,The Crownlands,3511,1400
Eddard Stark,Petyr Baelish,295,1,3,Lord Snow,The Crownlands,3511,8400
Lord Varys,Grand Maester Pycelle,174,1,3,Lord Snow,The Crownlands,7229,1995
Lord Varys,Renly Baratheon,174,1,3,Lord Snow,The Crownlands,7229,1400
Lord Varys,Petyr Baelish,346,1,3,Lord Snow,The Crownlands,7229,8400
Grand Maester Pycelle,Renly Baratheon,174,1,3,Lord Snow,The Crownlands,1995,1400
Grand Maester Pycelle,Petyr Baelish,223,1,3,Lord Snow,The Crownlands,1995,8400
Renly Baratheon,Petyr Baelish,174,1,3,Lord Snow,The Crownlands,1400,8400
Joffrey Baratheon,Cersei Lannister,159,1,3,Lord Snow,The Crownlands,3303,15111
Bran Stark,Old Nan,182,1,3,Lord Snow,The North,3162,204
Bran Stark,Robb Stark,182,1,3,Lord Snow,The North,3162,3920
Old Nan,Robb Stark,182,1,3,Lord Snow,The North,204,3920
Rodrik Cassel,Catelyn Stark,271,1,3,Lord Snow,The Crownlands,372,3486
Rodrik Cassel,Petyr Baelish,172,1,3,Lord Snow,The Crownlands,372,8400
Rodrik Cassel,Lord Varys,172,1,3,Lord Snow,The Crownlands,372,7229
Catelyn Stark,Petyr Baelish,244,1,3,Lord Snow,The Crownlands,3486,8400
Catelyn Stark,Lord Varys,172,1,3,Lord Snow,The Crownlands,3486,7229
Tyrion Lannister,Jeor Mormont,219,1,3,Lord Snow,The Wall,25790,1601
Tyrion Lannister,Alliser Thorne,96,1,3,Lord Snow,The Wall,25790,1881
Tyrion Lannister,Jon Snow,401,1,3,Lord Snow,The Wall,25790,12104
Tyrion Lannister,Pypar,339,1,3,Lord Snow,The Wall,25790,449
Tyrion Lannister,Grenn,339,1,3,Lord Snow,The Wall,25790,808
Tyrion Lannister,Rast,339,1,3,Lord Snow,The Wall,25790,396
Jeor Mormont,Alliser Thorne,96,1,3,Lord Snow,The Wall,1601,1881
Jeor Mormont,Jon Snow,219,1,3,Lord Snow,The Wall,1601,12104
Jeor Mormont,Pypar,219,1,3,Lord Snow,The Wall,1601,449
Jeor Mormont,Grenn,219,1,3,Lord Snow,The Wall,1601,808
Jeor Mormont,Rast,219,1,3,Lord Snow,The Wall,1601,396
Alliser Thorne,Jon Snow,96,1,3,Lord Snow,The Wall,1881,12104
Alliser Thorne,Pypar,96,1,3,Lord Snow,The Wall,1881,449
Alliser Thorne,Grenn,96,1,3,Lord Snow,The Wall,1881,808
Alliser Thorne,Rast,96,1,3,Lord Snow,The Wall,1881,396
Jon Snow,Pypar,339,1,3,Lord Snow,The Wall,12104,449
Jon Snow,Grenn,339,1,3,Lord Snow,The Wall,12104,808
Jon Snow,Rast,339,1,3,Lord Snow,The Wall,12104,396
Pypar,Grenn,339,1,3,Lord Snow,The Wall,449,808
Pypar,Rast,339,1,3,Lord Snow,The Wall,449,396
Grenn,Rast,339,1,3,Lord Snow,The Wall,808,396
Eddard Stark,Catelyn Stark,171,1,3,Lord Snow,The Crownlands,3511,3486
Cersei Lannister,Jaime Lannister,69,1,3,Lord Snow,The Crownlands,15111,11515
Eddard Stark,Rodrik Cassel,99,1,3,Lord Snow,The Crownlands,3511,372
Catelyn Stark,Jory Cassel,99,1,3,Lord Snow,The Crownlands,3486,241
Rodrik Cassel,Jory Cassel,99,1,3,Lord Snow,The Crownlands,372,241
Robert Baratheon,Barristan Selmy,272,1,3,Lord Snow,The Crownlands,2608,1321
Robert Baratheon,Lancel Lannister,272,1,3,Lord Snow,The Crownlands,2608,752
Robert Baratheon,Jaime Lannister,272,1,3,Lord Snow,The Crownlands,2608,11515
Barristan Selmy,Lancel Lannister,272,1,3,Lord Snow,The Crownlands,1321,752
Barristan Selmy,Jaime Lannister,272,1,3,Lord Snow,The Crownlands,1321,11515
Lancel Lannister,Jaime Lannister,272,1,3,Lord Snow,The Crownlands,752,11515
Khal Drogo,Daenerys Targaryen,267,1,3,Lord Snow,The Dothraki Sea,421,11818
Khal Drogo,Jorah Mormont,218,1,3,Lord Snow,The Dothraki Sea,421,4806
Khal Drogo,Viserys Targaryen,218,1,3,Lord Snow,The Dothraki Sea,421,1177
Khal Drogo,Rakharo,218,1,3,Lord Snow,The Dothraki Sea,421,206
Khal Drogo,Irri,218,1,3,Lord Snow,The Dothraki Sea,421,228
Daenerys Targaryen,Jorah Mormont,218,1,3,Lord Snow,The Dothraki Sea,11818,4806
Daenerys Targaryen,Viserys Targaryen,218,1,3,Lord Snow,The Dothraki Sea,11818,1177
Daenerys Targaryen,Rakharo,218,1,3,Lord Snow,The Dothraki Sea,11818,206
Daenerys Targaryen,Irri,256,1,3,Lord Snow,The Dothraki Sea,11818,228
Jorah Mormont,Viserys Targaryen,218,1,3,Lord Snow,The Dothraki Sea,4806,1177
Jorah Mormont,Rakharo,352,1,3,Lord Snow,The Dothraki Sea,4806,206
Jorah Mormont,Irri,352,1,3,Lord Snow,The Dothraki Sea,4806,228
Viserys Targaryen,Rakharo,218,1,3,Lord Snow,The Dothraki Sea,1177,206
Viserys Targaryen,Irri,218,1,3,Lord Snow,The Dothraki Sea,1177,228
Rakharo,Irri,352,1,3,Lord Snow,The Dothraki Sea,206,228
Jon Snow,Benjen Stark,215,1,3,Lord Snow,The Wall,12104,633
Tyrion Lannister,Yoren,234,1,3,Lord Snow,The Wall,25790,950
Tyrion Lannister,Benjen Stark,234,1,3,Lord Snow,The Wall,25790,633
Yoren,Benjen Stark,234,1,3,Lord Snow,The Wall,950,633
Tyrion Lannister,Maester Aemon,123,1,3,Lord Snow,The Wall,25790,1350
Jon Snow,Maester Aemon,123,1,3,Lord Snow,The Wall,12104,1350
Pypar,Maester Aemon,123,1,3,Lord Snow,The Wall,449,1350
Grenn,Maester Aemon,123,1,3,Lord Snow,The Wall,808,1350
Rast,Maester Aemon,123,1,3,Lord Snow,The Wall,396,1350
Maester Aemon,Jeor Mormont,123,1,3,Lord Snow,The Wall,1350,1601
Drogon,Rhaegal,49,1,3,Lord Snow,The Dothraki Sea,0,0
Drogon,Viserion,49,1,3,Lord Snow,The Dothraki Sea,0,0
Drogon,Daenerys Targaryen,49,1,3,Lord Snow,The Dothraki Sea,0,11818
Drogon,Khal Drogo,49,1,3,Lord Snow,The Dothraki Sea,0,421
Rhaegal,Viserion,49,1,3,Lord Snow,The Dothraki Sea,0,0
Rhaegal,Daenerys Targaryen,49,1,3,Lord Snow,The Dothraki Sea,0,11818
Rhaegal,Khal Drogo,49,1,3,Lord Snow,The Dothraki Sea,0,421
Viserion,Daenerys Targaryen,49,1,3,Lord Snow,The Dothraki Sea,0,11818
Viserion,Khal Drogo,49,1,3,Lord Snow,The Dothraki Sea,0,421
Arya Stark,Syrio Forel,212,1,3,Lord Snow,The Crownlands,6329,489
Syrio Forel,Eddard Stark,212,1,3,Lord Snow,The Crownlands,489,3511
Three-Eyed Raven,Bran Stark,49,1,4,Cripples  Bastards  and Broken Things,The North,274,3162
Bran Stark,Summer,54,1,4,Cripples  Bastards  and Broken Things,The North,3162,0
Bran Stark,Old Nan,54,1,4,Cripples  Bastards  and Broken Things,The North,3162,204
Bran Stark,Theon Greyjoy,157,1,4,Cripples  Bastards  and Broken Things,The North,3162,5363
Bran Stark,Hodor,157,1,4,Cripples  Bastards  and Broken Things,The North,3162,81
Summer,Old Nan,54,1,4,Cripples  Bastards  and Broken Things,The North,0,204
Summer,Theon Greyjoy,54,1,4,Cripples  Bastards  and Broken Things,The North,0,5363
Summer,Hodor,54,1,4,Cripples  Bastards  and Broken Things,The North,0,81
Old Nan,Theon Greyjoy,54,1,4,Cripples  Bastards  and Broken Things,The North,204,5363
Old Nan,Hodor,54,1,4,Cripples  Bastards  and Broken Things,The North,204,81
Theon Greyjoy,Hodor,157,1,4,Cripples  Bastards  and Broken Things,The North,5363,81
Tyrion Lannister,Robb Stark,103,1,4,Cripples  Bastards  and Broken Things,The North,25790,3920
Tyrion Lannister,Maester Luwin,103,1,4,Cripples  Bastards  and Broken Things,The North,25790,1120
Tyrion Lannister,Yoren,287,1,4,Cripples  Bastards  and Broken Things,The North,25790,950
Tyrion Lannister,Grey Wind,103,1,4,Cripples  Bastards  and Broken Things,The North,25790,0
Tyrion Lannister,Hodor,103,1,4,Cripples  Bastards  and Broken Things,The North,25790,81
Tyrion Lannister,Bran Stark,103,1,4,Cripples  Bastards  and Broken Things,The North,25790,3162
Tyrion Lannister,Theon Greyjoy,190,1,4,Cripples  Bastards  and Broken Things,The North,25790,5363
Robb Stark,Maester Luwin,103,1,4,Cripples  Bastards  and Broken Things,The North,3920,1120
Robb Stark,Yoren,103,1,4,Cripples  Bastards  and Broken Things,The North,3920,950
Robb Stark,Grey Wind,103,1,4,Cripples  Bastards  and Broken Things,The North,3920,0
Robb Stark,Hodor,103,1,4,Cripples  Bastards  and Broken Things,The North,3920,81
Robb Stark,Bran Stark,103,1,4,Cripples  Bastards  and Broken Things,The North,3920,3162
Robb Stark,Theon Greyjoy,103,1,4,Cripples  Bastards  and Broken Things,The North,3920,5363
Maester Luwin,Yoren,103,1,4,Cripples  Bastards  and Broken Things,The North,1120,950
Maester Luwin,Grey Wind,103,1,4,Cripples  Bastards  and Broken Things,The North,1120,0
Maester Luwin,Hodor,103,1,4,Cripples  Bastards  and Broken Things,The North,1120,81
Maester Luwin,Bran Stark,103,1,4,Cripples  Bastards  and Broken Things,The North,1120,3162
Maester Luwin,Theon Greyjoy,103,1,4,Cripples  Bastards  and Broken Things,The North,1120,5363
Yoren,Grey Wind,103,1,4,Cripples  Bastards  and Broken Things,The North,950,0
Yoren,Hodor,103,1,4,Cripples  Bastards  and Broken Things,The North,950,81
Yoren,Bran Stark,103,1,4,Cripples  Bastards  and Broken Things,The North,950,3162
Yoren,Theon Greyjoy,103,1,4,Cripples  Bastards  and Broken Things,The North,950,5363
Grey Wind,Hodor,103,1,4,Cripples  Bastards  and Broken Things,The North,0,81
Grey Wind,Bran Stark,103,1,4,Cripples  Bastards  and Broken Things,The North,0,3162
Grey Wind,Theon Greyjoy,103,1,4,Cripples  Bastards  and Broken Things,The North,0,5363
Jon Snow,Grenn,376,1,4,Cripples  Bastards  and Broken Things,The Wall,12104,808
Jon Snow,Alliser Thorne,648,1,4,Cripples  Bastards  and Broken Things,The Wall,12104,1881
Jon Snow,Samwell Tarly,780,1,4,Cripples  Bastards  and Broken Things,The Wall,12104,6608
Jon Snow,Pypar,376,1,4,Cripples  Bastards  and Broken Things,The Wall,12104,449
Jon Snow,Rast,376,1,4,Cripples  Bastards  and Broken Things,The Wall,12104,396
Grenn,Alliser Thorne,289,1,4,Cripples  Bastards  and Broken Things,The Wall,808,1881
Grenn,Samwell Tarly,289,1,4,Cripples  Bastards  and Broken Things,The Wall,808,6608
Grenn,Pypar,376,1,4,Cripples  Bastards  and Broken Things,The Wall,808,449
Grenn,Rast,376,1,4,Cripples  Bastards  and Broken Things,The Wall,808,396
Alliser Thorne,Samwell Tarly,648,1,4,Cripples  Bastards  and Broken Things,The Wall,1881,6608
Alliser Thorne,Pypar,289,1,4,Cripples  Bastards  and Broken Things,The Wall,1881,449
Alliser Thorne,Rast,289,1,4,Cripples  Bastards  and Broken Things,The Wall,1881,396
Samwell Tarly,Pypar,289,1,4,Cripples  Bastards  and Broken Things,The Wall,6608,449
Samwell Tarly,Rast,289,1,4,Cripples  Bastards  and Broken Things,The Wall,6608,396
Pypar,Rast,376,1,4,Cripples  Bastards  and Broken Things,The Wall,449,396
Khal Drogo,Jorah Mormont,70,1,4,Cripples  Bastards  and Broken Things,Vaes Dothrak,421,4806
Khal Drogo,Daenerys Targaryen,70,1,4,Cripples  Bastards  and Broken Things,Vaes Dothrak,421,11818
Khal Drogo,Viserys Targaryen,70,1,4,Cripples  Bastards  and Broken Things,Vaes Dothrak,421,1177
